anime_id,anime_video_url
1301,not available
32108,not available
110,not available
2214,not available
33506,https://www.crunchyroll.com/blue-exorcist/episode-1-small-beginnings-728285
30868,not available
30321,not available
855,not available
32105,https://www.crunchyroll.com/twin-star-exorcists/episode-1-the-destined-two-boy-meets-girl-702557
1171,not available
32175,not available
5034,not available
24029,not available
1302,not available
2193,not available
6153,not available
3292,not available
23673,https://www.crunchyroll.com/wolf-girl-and-black-prince/episode-1-chapter-1-caught-in-her-own-trap-662121
28683,not available
465,not available
4437,not available
2472,not available
34391,not available
2488,not available
519,not available
191,not available
31952,https://www.crunchyroll.com/this-art-club-has-a-problem/episode-1-these-people-have-problems-goodbye-uchimaki-kun-715523
31780,not available
2407,not available
10298,not available
14753,not available
714,not available
5521,not available
10870,not available
653,not available
117,not available
6930,not available
2393,not available
6880,https://www.crunchyroll.com/deadman-wonderland/episode-1-death-row-inmate-726651
23359,not available
6676,https://www.crunchyroll.com/asura-cryin/episode-14-the-disappearing-world-and-the-ruins-of-memory-534834
11266,not available
34611,not available
32015,not available
1292,not available
31245,not available
2009,not available
32899,https://www.crunchyroll.com/kiss-him-not-me/episode-1-can-she-do-it-a-real-life-otome-game-721111
5947,not available
8022,not available
32174,not available
30344,not available
541,https://www.crunchyroll.com/tenchi-muyo-ryo-ohki/episode-1-visitor-from-afar-747057
2013,not available
6381,not available
3256,not available
869,not available
867,not available
10483,not available
13599,https://www.crunchyroll.com/roboticsnotes/episode-1-because-gunvarrel-is-waiting-743755
9959,not available
30714,not available
31918,not available
10928,not available
8857,not available
3655,not available
3225,not available
330,not available
33183,not available
844,not available
10536,not available
845,not available
10805,not available
10804,not available
13469,not available
256,not available
7337,not available
5150,not available
6574,https://www.crunchyroll.com/hanamaru-kindergarten/episode-1-a-hanamaru-entrance-ceremonya-hanamaru-mother-538468
27969,not available
20689,https://www.crunchyroll.com/hamatora/episode-1-file-01-egg-of-columbus-648733
246,not available
21039,https://www.crunchyroll.com/gatchaman-crowds/episode-1-682435
505,not available
1250,not available
25389,not available
2986,not available
3006,not available
3079,not available
33035,not available
3051,not available
4703,not available
20359,not available
14951,not available
33581,not available
13931,not available
6948,not available
35015,not available
49,not available
5764,not available
7058,not available
5141,https://www.hulu.com/watch/404013
15077,not available
34152,not available
868,not available
1548,not available
15963,not available
34102,not available
1255,not available
10334,not available
2182,not available
5753,not available
35330,https://www.crunchyroll.com/pop-team-epic/episode-1-youre-the-only-one-im-telling-759087
108,not available
8423,not available
443,not available
1094,not available
463,not available
1722,not available
1090,not available
738,not available
335,not available
37031,not available
33218,not available
3958,not available
18295,https://view.yahoo.com/show/valvrave-the-liberator/episode/60277747/a-cursed-bond
34012,https://www.crunchyroll.com/restaurant-to-another-world/episode-1-beef-stew-breakfast-special-741157
35327,not available
13357,not available
15225,https://www.crunchyroll.com/henneko-the-hentai-prince-and-the-stony-cat-/episode-1-hentai-san-and-the-stony-cat-623199
1030,not available
1663,not available
5578,not available
2660,not available
19645,not available
2654,not available
34962,not available
5065,not available
20479,not available
1450,not available
1373,https://www.crunchyroll.com/black-jack/episode-1-special-1-527806
3549,not available
33983,not available
99,not available
4483,not available
3245,not available
8134,not available
13271,not available
9931,not available
3335,not available
664,not available
27525,https://www.crunchyroll.com/fatekaleid-liner-prisma-illya/episode-1-its-like-looking-in-a-mirror-and-i-dont-like-it-682399
36491,not available
2661,not available
2398,not available
2597,not available
2756,not available
35262,not available
807,not available
3859,not available
3125,not available
10862,not available
4663,not available
19021,not available
28495,not available
9793,not available
1231,not available
1526,not available
12753,https://www.crunchyroll.com/phi-brain/episode-1-orpheus-order-595467
1237,not available
6030,not available
2294,not available
6288,not available
17259,not available
33191,not available
92,not available
13261,not available
27829,not available
6401,not available
2675,not available
332,not available
10638,not available
485,not available
1521,not available
16694,not available
33726,https://www.crunchyroll.com/saiyuki-reload-blast/episode-1-squall-741581
1259,not available
32951,https://www.crunchyroll.com/akashic-records-of-bastard-magic-instructor/episode-1-the-unmotivated-bastard-733623
2111,not available
418,not available
11835,not available
34540,not available
326,not available
6299,not available
1432,not available
29583,not available
6980,not available
1410,not available
30991,not available
14645,https://www.crunchyroll.com/hiiro-no-kakera/episode-1-the-tamayoris-fate-611829
386,not available
4639,not available
32740,not available
1441,not available
12875,not available
381,not available
2515,not available
1678,not available
1674,not available
2116,not available
5356,not available
1278,not available
5525,https://www.crunchyroll.com/07-ghost/episode-1-the-future-of-painful-thoughts-is-573284
10834,not available
34863,https://www.crunchyroll.com/touken-ranbu-hanamaru/episode-1-january-i-must-become-stronger-760161
935,https://www.crunchyroll.com/witchblade/episode-1-the-beginning-761517
2683,https://www.crunchyroll.com/tokyo-majin/episode-15-the-twelve-generals-of-the-martial-fist-744369
6380,not available
16417,not available
3861,not available
4015,not available
35338,not available
4664,not available
2744,not available
929,not available
1381,not available
25647,not available
4618,not available
20939,not available
8769,https://www.crunchyroll.com/oreimo/episode-1-my-little-sister-cant-be-my-love-582472
351,not available
4062,not available
30771,not available
24475,not available
1374,https://www.crunchyroll.com/guyver-the-bioboosted-armor/episode-1-the-wondrous-bio-boosted-armor-759441
32245,not available
34712,not available
35145,not available
35159,not available
147,not available
953,https://www.crunchyroll.com/jyu-oh-sei/episode-1-fate-762245
15735,not available
2808,not available
940,not available
19951,not available
16700,not available
18835,not available
411,https://www.crunchyroll.com/gun-x-sword/episode-1-tuxedo-blowing-in-the-wind-740291
6795,not available
3568,not available
12231,not available
2648,not available
24469,not available
1983,not available
9544,not available
282,not available
31771,https://www.crunchyroll.com/amanchu/episode-1-the-story-of-the-girl-and-the-ocean-715627
713,not available
32806,not available
306,not available
30641,not available
7861,not available
3089,not available
1147,not available
16868,not available
9893,not available
5226,not available
75,not available
536,not available
29325,not available
2677,not available
3627,not available
1347,not available
9120,not available
5675,not available
31754,not available
19759,not available
712,not available
7,not available
30901,https://www.crunchyroll.com/utawarerumono-the-false-faces/episode-1-curse-686745
3009,not available
36475,https://www.crunchyroll.com/sword-art-online-alternative-gun-gale-online/episode-1-squad-jam-769019
4581,not available
13055,not available
4114,not available
11033,not available
2926,https://www.crunchyroll.com/myself-yourself/episode-1-the-place-of-memories-528236
35949,not available
36616,not available
1196,not available
1609,not available
3272,not available
2745,not available
16774,https://www.crunchyroll.com/inferno-cop/episode-1-the-badge-from-hell-669809
1206,not available
1906,not available
27945,not available
3508,not available
1858,not available
4726,https://www.crunchyroll.com/the-tower-of-druaga-the-sword-of-uruk-/episode-1-the-tower-of-gilgamesh-517066
27825,not available
2658,not available
1369,not available
17917,not available
2383,not available
32086,not available
9645,not available
9117,not available
975,not available
33558,not available
18277,https://www.crunchyroll.com/strike-the-blood/episode-1-the-right-arm-of-the-saint-i-645409
341,not available
152,https://www.crunchyroll.com/solty-rei/episode-1-the-city-where-the-aurora-falls-754863
4028,https://www.crunchyroll.com/the-slayers-revolution/episode-1-amazing-the-astonishing-dragon-slave-741405
37402,not available
19653,not available
94,https://www.crunchyroll.com/mobile-suit-gundam-seed-destiny/episode-1-phase-01-angry-eyes-731595
32233,not available
21863,https://www.crunchyroll.com/the-comic-artist-and-his-assistants/episode-1-perfecting-breasts-dream-job-panty-wars-652357
5084,not available
17247,https://www.crunchyroll.com/unbreakable-machine-doll/episode-1-facing-cannibal-candy-i-735057
11777,not available
1013,not available
8068,not available
11077,not available
3485,not available
655,not available
654,not available
31737,https://www.crunchyroll.com/the-asterisk-war/episode-13-divine-revelations-708991
6988,not available
8915,not available
6460,not available
1723,not available
3203,not available
2427,not available
6758,https://www.hulu.com/watch/567832
9241,not available
4063,not available
2486,not available
10825,not available
2847,not available
31645,not available
35752,not available
3887,not available
7769,https://www.crunchyroll.com/okami-san-and-her-seven-companions/episode-1-okami-san-and-her-otogi-bank-companions-751799
2020,not available
16143,not available
36923,not available
20877,not available
352,not available
32698,not available
12637,not available
5351,not available
33074,not available
963,not available
190,not available
3577,not available
6163,not available
10189,not available
1965,not available
100,https://www.crunchyroll.com/pretear/episode-1-winds-of-destiny-743703
21073,https://www.crunchyroll.com/puchims/episode-65-p-taro-born-of-p-758057
107,not available
8171,not available
3467,https://www.crunchyroll.com/nogizaka-haruka-no-himitsu/episode-1-its-over-534998
1168,not available
24455,https://www.crunchyroll.com/lord-marksman-and-vanadis/episode-1-wind-princess-of-the-battlefield-662145
28013,not available
1437,not available
1422,not available
28623,not available
33511,not available
34104,https://www.crunchyroll.com/knights-magic/episode-1-robots-fantasy-741071
52,https://www.hulu.com/watch/850706
16035,https://www.crunchyroll.com/karneval/episode-1-rainbow-colored-flower-fuse-726901
28387,https://www.crunchyroll.com/castle-town-dandelion/episode-1-the-sakurada-familys-nine-siblings-764977
4550,https://www.crunchyroll.com/hyakko/episode-1-coming-face-to-face-with-the-tiger-cub-531916
31499,https://www.crunchyroll.com/fox-spirit-matchmaker/episode-1-fox-spirit-suusu-741037
21635,not available
915,not available
1524,not available
902,not available
3727,not available
31163,not available
2513,not available
24429,not available
34513,not available
32494,https://www.crunchyroll.com/days/episode-1-with-just-that-i-feel-like-i-could-keep-on-running-forever-715059
61,not available
4690,not available
15687,not available
10681,not available
30206,not available
9925,not available
12669,not available
7745,not available
36775,not available
36539,not available
415,not available
3088,not available
2500,not available
1303,not available
10232,https://www.crunchyroll.com/tamayura-hitotose/episode-1-its-a-town-full-of-things-i-love-so-yeah-its-a-teeny-light-blue-ticket-so-yeah-725213
390,not available
8934,https://www.crunchyroll.com/star-driver/episode-1-the-ginga-bishonen-582496
6713,not available
16468,not available
2152,https://www.crunchyroll.com/oh-edo-rocket/episode-1-bright-red-fireworks-bloom-in-the-great-city-of-edo-754537
20767,not available
1818,https://www.crunchyroll.com/claymore/episode-1-great-sword-753685
10620,https://www.crunchyroll.com/the-future-diary/episode-1-sign-up-736287
9724,not available
5630,not available
8408,not available
24921,not available
30885,not available
16001,not available
12477,not available
1506,not available
9130,not available
22297,https://www.crunchyroll.com/fatestay-night/episode-1-winter-days-a-fateful-night-661415
9260,not available
32182,https://www.crunchyroll.com/mob-psycho-100/episode-1-self-proclaimed-psychic-reigen-arataka-and-mob-715985
1535,https://www.hulu.com/watch/416713
12365,not available
19,not available
31757,not available
28957,not available
11665,https://www.crunchyroll.com/natsume-yujin-cho-4/episode-1-natsume-captured-588978
7311,not available
30276,https://view.yahoo.com/show/onepunch-man/episode/60626109/sub-the-strongest-man
431,not available
5258,not available
2001,https://www.crunchyroll.com/gurren-lagann/episode-1-bust-through-the-heavens-with-your-drill-624247
34591,https://www.crunchyroll.com/natsume-yujin-cho-6/episode-1-the-days-eater-734699
457,not available
33674,not available
33486,https://www.crunchyroll.com/my-hero-academia/episode-14-thats-the-idea-ochaco-733217
12355,not available
21939,https://www.crunchyroll.com/mushi-shi/episode-1-mushi-shi-652157
17074,https://www.crunchyroll.com/monogatari-second-season/episode-1-tsubasa-tiger-part-one-641809
44,not available
1575,https://www.crunchyroll.com/code-geass/episode-1-stage-01-the-day-a-new-demon-was-born-740555
164,not available
263,not available
1,https://www.crunchyroll.com/cowboy-bebop/episode-1-asteroid-blues-719653
36838,https://www.crunchyroll.com/gintama/episode-342-try-as-you-might-to-make-a-natural-perm-go-away-it-will-always-return-758497
33095,https://www.crunchyroll.com/showa-genroku-rakugo-shinju/episode-1-728469
31758,not available
34599,not available
199,not available
2904,https://www.crunchyroll.com/code-geass/episode-26-turn-01-the-day-a-demon-awakens-740645
32935,https://www.crunchyroll.com/haikyu/episode-1-greetings-721859
918,https://www.crunchyroll.com/gintama/episode-1-you-guys-do-you-even-have-a-gintama-part-1-510074
4181,https://view.yahoo.com/show/clannad-after-story/episode/60252196/sub-a-farewell-to-the-end-of
35247,not available
34096,https://www.crunchyroll.com/gintama/episode-317-the-monster-and-the-monsters-child-728627
28851,not available
15335,not available
35180,https://www.crunchyroll.com/march-comes-in-like-a-lion/episode-23-chapter-46-seting-sun-chapter-47-ramune-750635
11061,https://www.crunchyroll.com/hunter-x-hunter/episode-1-584886
9969,https://www.crunchyroll.com/gintama/episode-202-everyone-looks-a-little-grown-up-after-spring-break-573196
820,not available
9253,https://www.crunchyroll.com/steinsgate/episode-1-prologue-to-the-beginning-and-end-573382
30484,https://www.crunchyroll.com/steinsgate-0/episode-1-missing-link-of-the-annihilator-absolute-zero-769499
32281,not available
5114,https://www.crunchyroll.com/fullmetal-alchemist-brotherhood/episode-1-fullmetal-alchemist-718473
17389,https://www.crunchyroll.com/kingdom/episode-39-a-new-era-745311
10165,not available
24687,not available
22535,https://view.yahoo.com/show/parasyte-the-maxim/episode/60522372/sub-metamorphosis
5205,not available
21899,not available
36456,https://www.crunchyroll.com/my-hero-academia/episode-39-game-start-768937
777,https://www.crunchyroll.com/hellsing-ultimate/episode-1-hellsing-i-719209
21,https://www.crunchyroll.com/one-piece/episode-1-im-luffy-the-man-whos-gonna-be-king-of-the-pirates-650673
5028,not available
24415,https://www.crunchyroll.com/kurokos-basketball/episode-51-im-just-playing-as-hard-as-i-can-668895
30709,not available
170,https://www.crunchyroll.com/slam-dunk/episode-1-birth-of-a-basketball-genius-475066
28171,https://www.crunchyroll.com/food-wars-shokugeki-no-soma/episode-1-an-endless-wasteland-678161
33255,not available
31812,not available
10408,not available
578,not available
801,not available
26055,https://www.crunchyroll.com/jojos-bizarre-adventure/episode-25-iggy-the-fool-and-gebs-ndoul-part-1-667921
31043,https://www.crunchyroll.com/erased/episode-1-flashing-before-my-eyes-691793
7472,not available
33352,not available
11577,not available
6114,not available
35843,https://www.crunchyroll.com/gintama/episode-329-the-stairs-to-adulthood-may-not-always-lead-up-748435
3297,not available
5300,https://www.crunchyroll.com/natsume-yujin-cho/episode-14-stolen-book-of-friends-517700
4565,not available
28735,https://www.crunchyroll.com/showa-genroku-rakugo-shinju/episode-1-untitled-691941
4282,not available
32983,https://www.crunchyroll.com/natsume-yujin-cho-5/episode-1-721069
21329,not available
31933,https://www.crunchyroll.com/jojos-bizarre-adventure/episode-1-jotaro-kujo-meets-josuke-higashikata-702297
7785,https://www.crunchyroll.com/the-tatami-galaxy/episode-1-tennis-circle-cupid-746695
35839,https://www.crunchyroll.com/a-place-further-than-the-universe/episode-1-one-mwillion-yen-for-youth-757769
22135,https://www.crunchyroll.com/ping-pong-the-animation/episode-1-the-sound-of-the-wind-is-in-the-way-653267
10379,https://www.crunchyroll.com/natsume-yujin-cho/episode-27-the-name-of-a-monster-580682
36259,not available
19647,https://www.crunchyroll.com/hajime-no-ippo-the-fighting/episode-1-the-strongest-challenger-644625
20583,https://www.crunchyroll.com/haikyu/episode-1-the-end-the-beginning-652265
30654,https://www.crunchyroll.com/assassination-classroom/episode-23-summer-festival-time-741533
36949,https://www.crunchyroll.com/food-wars-shokugeki-no-soma/episode-13-advancement-exam-769047
34612,not available
5420,https://www.crunchyroll.com/erin/episode-1-erin-the-green-eyed-533580
30346,not available
31964,https://www.crunchyroll.com/my-hero-academia/episode-1-izuku-midoriya-origin-730707
31646,https://www.crunchyroll.com/march-comes-in-like-a-lion/episode-1-chapter-1-rei-kiriyama-chapter-2-the-town-along-the-river-722065
10863,not available
31240,https://www.crunchyroll.com/rezero-starting-life-in-another-world-/rezero-starting-life-in-another-world-the-end-of-the-beginning-and-the-beginning-of-the-end-part-1-702401
18115,https://www.crunchyroll.com/magi/episode-1-premonition-of-a-journey-644327
486,not available
6594,not available
10087,https://www.crunchyroll.com/fatezero/episode-1-the-summoning-of-heroes-585390
3784,not available
523,not available
2559,not available
13601,https://www.crunchyroll.com/psycho-pass/episode-1-crime-coefficient-719835
36563,https://www.crunchyroll.com/megalobox/episode-1-buy-or-die-768677
11979,not available
33,not available
32282,https://www.crunchyroll.com/food-wars-shokugeki-no-soma/episode-1-what-fills-the-box-715209
2246,https://www.crunchyroll.com/mononoke/episode-1-zashikiwarashi-part-1-665651
11917,not available
7655,not available
467,not available
12029,https://www.crunchyroll.com/star-blazers-space-battleship-yamato-2199/episode-1-messenger-of-iscandar-753719
25777,https://www.crunchyroll.com/attack-on-titan/episode-26-beast-titan-733245
32,not available
11981,not available
572,not available
136,not available
34036,not available
22789,https://www.crunchyroll.com/barakamon/episode-1-cheerful-child-656707
392,https://www.crunchyroll.com/yu-yu-hakusho/episode-1-surprised-to-be-dead-753797
36275,not available
35557,not available
13125,https://www.crunchyroll.com/shin-sekai-yori-from-the-new-world/episode-1-the-season-of-new-leaves-611571
10030,https://view.yahoo.com/show/bakuman/episode/60610241/sub-silence-and-party
2251,not available
35788,https://www.crunchyroll.com/food-wars-shokugeki-no-soma/episode-1-challenging-the-elite-ten-749165
205,https://www.crunchyroll.com/samurai-champloo/episode-1-tempestuous-temperaments-726415
16894,https://www.crunchyroll.com/kurokos-basketball/episode-26-645511
32366,not available
5941,not available
28805,not available
877,not available
11843,https://www.crunchyroll.com/daily-lives-of-high-school-boys/episode-1-daily-lives-of-high-school-boys-756207
34636,not available
34822,https://www.crunchyroll.com/tsukigakirei/episode-1-spring-and-hard-times-734075
2236,not available
5690,not available
23317,not available
1889,not available
43,not available
34798,https://www.crunchyroll.com/laid-back-camp/episode-1-mount-fuji-and-curry-noodles-758785
329,not available
558,not available
32937,https://www.crunchyroll.com/konosuba-gods-blessing-on-this-wonderful-world/episode-1-give-me-deliverance-from-this-judicial-injustice-727589
5460,not available
1842,not available
264,not available
57,not available
338,https://www.crunchyroll.com/the-rose-of-versailles/episode-1-oscar-the-destiny-of-a-rose-642917
513,not available
1210,https://www.crunchyroll.com/welcome-to-the-n-h-k/episode-1-welcome-to-the-project-748469
627,not available
139,not available
6945,not available
34534,not available
10937,not available
15227,not available
137,not available
2685,not available
2418,not available
45,https://www.crunchyroll.com/rurouni-kenshin/episode-1-the-handsome-swordsman-of-legend-a-man-who-fights-for-love-647977
5040,not available
4081,https://www.crunchyroll.com/natsume-yujin-cho/episode-1-the-cat-and-the-book-of-friends-515654
34577,not available
34240,not available
1698,not available
20651,not available
14719,https://www.crunchyroll.com/jojos-bizarre-adventure/episode-1-dio-the-invader-652081
19815,https://www.crunchyroll.com/no-game-no-life/episode-1-beginner-653163
1365,not available
5,not available
25781,not available
30503,https://www.crunchyroll.com/noragami/episode-13-bearing-a-posthumous-name-768263
18617,not available
25537,not available
5341,https://www.crunchyroll.com/spice-and-wolf/episode-1-wolf-and-the-inadvertent-rift-760953
23755,not available
512,not available
31988,https://www.crunchyroll.com/sound-euphonium/episode-1-mid-summer-fanfare-721567
121,not available
6864,not available
35466,not available
585,not available
31658,not available
138,not available
32005,not available
372,not available
3091,not available
6,not available
759,not available
6336,not available
28675,not available
1604,https://www.crunchyroll.com/reborn/episode-1-what-im-a-tenth-generation-mafia-boss-522440
22507,not available
813,not available
12115,not available
6547,not available
32188,not available
1033,not available
437,not available
12859,not available
30,not available
3226,not available
35062,https://www.crunchyroll.com/the-ancient-magus-bride/episode-1-april-showers-bring-may-flowers-749399
16664,not available
6811,https://view.yahoo.com/show/inuyasha-the-final-act/episode/50005798/sub-naraku-s-heart
32867,https://www.crunchyroll.com/bungo-stray-dogs/episode-13-the-dark-age-721377
7674,https://view.yahoo.com/show/bakuman/episode/60567766/sub-dreams-and-reality
13759,https://www.crunchyroll.com/the-pet-girl-of-sakurasou/episode-1-cat-white-mashiro-612921
6675,not available
4155,not available
9890,not available
22145,https://www.crunchyroll.com/black-butler-book-of-circus/episode-1-his-butler-presenting-657153
9735,not available
19363,https://www.crunchyroll.com/silver-spoon/episode-1-hachiken-becomes-the-club-vice-president-649229
34537,not available
853,https://www.crunchyroll.com/ouran-high-school-host-club/episode-1-starting-today-you-are-a-host-754267
2966,not available
9617,not available
1142,not available
1367,not available
2025,not available
232,https://www.crunchyroll.com/cardcaptor-sakura/episode-1-sakura-and-the-strange-magical-book-659167
34076,https://www.crunchyroll.com/the-eccentric-family-2/episode-1-the-nidaimes-homecoming-734181
4107,not available
5681,not available
1559,https://view.yahoo.com/show/kenichi/episode/50127676/sub-ryozanpaku-where-the-powerful-gather
239,https://www.crunchyroll.com/gankutsuou/episode-1-at-journeys-end-we-meet-505960
3702,not available
2167,https://view.yahoo.com/show/clannad/episode/60251600/sub-on-the-hillside-path-where-the
24833,https://www.crunchyroll.com/assassination-classroom/episode-1-assassination-time-719099
11123,not available
15323,not available
33970,not available
27821,not available
24277,https://www.crunchyroll.com/yowamushi-pedal/episode-1-road1-phase-49-661569
4722,https://www.crunchyroll.com/skip-beat/episode-1-and-the-box-was-opened-509916
4477,not available
3701,not available
18,not available
1364,not available
3901,not available
1453,not available
33354,https://www.crunchyroll.com/cardcaptor-sakura-clear-card/episode-1-sakura-and-the-clear-cards-758865
33051,https://www.crunchyroll.com/mobile-suit-gundam-iron-blooded-orphans/episode-26-new-blood-722219
32902,https://www.crunchyroll.com/the-ancient-magus-bride/episode-1-part-1-719987
235,not available
962,https://www.crunchyroll.com/aria-the-animation/episode-1-that-encounter-at-the-carnevale-755503
31051,not available
16782,not available
25681,https://www.crunchyroll.com/kamisama-hajimemashita/episode-1-ive-started-the-being-a-god-thing-again-667841
265,not available
6467,not available
28223,https://www.crunchyroll.com/death-parade/episode-1-death-seven-darts-736713
1519,https://www.crunchyroll.com/black-lagoon/episode-13-the-vampire-twins-comen-763529
23327,not available
19123,not available
21557,not available
11977,not available
10153,not available
185,not available
10271,https://www.crunchyroll.com/kaiji/episode-1-underground-hell-626519
2402,not available
31715,not available
1914,not available
34626,not available
731,not available
135,not available
25313,not available
3016,not available
3371,not available
2449,not available
34438,not available
1382,not available
34376,not available
31174,not available
3927,https://www.crunchyroll.com/mobile-suit-gundam-00/episode-1-the-angels-second-advent-732071
2034,not available
28725,not available
7465,not available
32995,https://www.crunchyroll.com/yuri-on-ice/episode-1-easy-as-pirozhki-the-grand-prix-final-of-tears-721621
5365,not available
28025,https://www.hulu.com/watch/778956
35838,not available
1430,not available
33206,https://www.crunchyroll.com/miss-kobayashis-dragon-maid/episode-1-the-strongest-maid-in-history-tohru-well-she-is-a-dragon-728801
18679,https://view.yahoo.com/show/kill-la-kill/episode/60274380/if-only-i-had-thorns-like-a
1974,https://www.crunchyroll.com/glass-mask/episode-1-the-girl-of-a-thousand-masks-522314
1566,not available
3167,https://www.crunchyroll.com/time-of-eve/episode-1-akiko-452708
25013,https://www.crunchyroll.com/yona-of-the-dawn/episode-1-the-princess-yona-662351
33161,not available
1257,https://www.crunchyroll.com/saint-seiya-hades/episode-1-the-start-of-a-new-holy-war-654809
11597,https://www.crunchyroll.com/nisemonogatari/episode-1-karen-bee-part-1-589440
12031,https://www.crunchyroll.com/kingdom/episode-1-the-boy-with-no-name-745153
16662,not available
33323,not available
12069,not available
8425,not available
18689,https://www.crunchyroll.com/ace-of-the-diamond/episode-1-644909
23283,https://www.crunchyroll.com/terror-in-resonance/episode-1-falling-726129
4938,not available
440,not available
1827,https://view.yahoo.com/show/moribito-guardian-of-the-spirit/episode/60401720/sub-balsa-the-female-bodyguard
721,not available
2581,https://www.crunchyroll.com/mobile-suit-gundam-00/episode-1-celestial-being-731933
8129,not available
7054,https://view.yahoo.com/show/maid-sama/episode/60099021/sub-misa-is-a-maid-sama
21419,not available
6045,https://view.yahoo.com/show/kimi-ni-todoke-from-me-to-you/episode/60139880/sub-prologue
153,not available
2951,not available
26213,not available
22043,https://www.crunchyroll.com/fairy-tail/episode-1-the-dragon-king-652167
9963,not available
4901,https://www.crunchyroll.com/black-lagoon/episode-1-collateral-massacre-767723
889,https://www.crunchyroll.com/black-lagoon/episode-1-the-black-lagoon-763483
15039,not available
31173,https://www.crunchyroll.com/snow-white-with-the-red-hair/episode-13-the-red-that-spins-fate-753615
32615,https://www.crunchyroll.com/saga-of-tanya-the-evil/episode-1-the-devil-of-the-rhine-727459
25879,https://www.crunchyroll.com/wagnaria/episode-1-wagnaria-no-front-line-incident-682191
8063,not available
30015,https://www.crunchyroll.com/relife/episode-1-kaizaki-arata-27-unemployed-714853
31149,not available
7720,https://www.crunchyroll.com/big-windup-2/episode-1-whats-next-755169
14713,https://www.crunchyroll.com/kamisama-hajimemashita/episode-1-nanami-becomes-a-god-667635
7791,https://view.yahoo.com/show/k-on/episode/60415054/sub-disband-the-club
16,not available
35320,not available
4918,not available
31490,not available
20507,https://www.crunchyroll.com/noragami/episode-1-a-housecat-a-stray-god-and-a-tail-725823
1486,not available
4814,https://www.crunchyroll.com/junjo-romantica/episode-1-what-happens-once-will-happen-twice-725005
15059,not available
12189,not available
32122,not available
23289,https://www.crunchyroll.com/monthly-girls-nozaki-kun/episode-1-this-love-is-being-turned-into-a-shojo-manga-656979
237,https://www.crunchyroll.com/eureka-seven/episode-1-blue-monday-738793
223,not available
1363,not available
781,not available
2164,not available
30370,not available
6211,not available
29831,not available
36106,not available
20371,not available
30831,https://www.crunchyroll.com/konosuba-gods-blessing-on-this-wonderful-world/episode-1-this-self-proclaimed-goddess-and-reincarnation-in-another-world-692393
3783,not available
186,not available
10643,not available
16918,https://www.crunchyroll.com/silver-spoon/episode-1-welcome-to-ezonoo-641939
72,https://www.crunchyroll.com/full-metal-panic-fumoffu/episode-1-the-man-from-the-southa-hostage-with-no-compromises-750527
2759,not available
1482,https://www.crunchyroll.com/dgray-man/episode-1-the-boy-who-hunts-akuma-745965
47,not available
17265,https://www.crunchyroll.com/log-horizon/episode-1-the-apocalypse-645623
34451,https://www.crunchyroll.com/blood-blockade-battlefront/episode-1-lights-camera-action-749771
14807,not available
2448,not available
2952,not available
6702,https://www.crunchyroll.com/fairy-tail/episode-1-fairy-tail-535122
35849,https://www.crunchyroll.com/darling-in-the-franxx/episode-1-alone-and-lonesome-759575
2563,not available
29893,not available
1023,not available
33064,not available
21647,not available
81,not available
25649,https://www.crunchyroll.com/junjo-romantica-3/episode-1-all-good-things-must-come-to-an-end-734879
934,https://view.yahoo.com/show/when-they-cry/episode/60689049/sub-the-beginning
6421,not available
27831,https://view.yahoo.com/show/durararax2/episode/60585226/sub-love-thy-enemy
4059,not available
1065,not available
4053,not available
20815,not available
846,not available
5682,https://www.crunchyroll.com/phantom-requiem-for-the-phantom/episode-1-awakening-762953
10049,https://view.yahoo.com/show/nura-rise-of-the-yokai-clan/episode/40011710/sub-the-nura-clan-s-third-heir
24997,not available
2076,not available
1530,not available
1471,not available
4772,not available
18179,https://www.crunchyroll.com/yowamushi-pedal/episode-1-because-i-can-go-to-akiba-for-free-644939
16049,https://www.crunchyroll.com/a-certain-scientific-railgun/episode-25-railgun-727295
21469,not available
535,not available
8740,not available
5029,not available
9656,https://view.yahoo.com/show/kimi-ni-todoke-from-me-to-you/episode/60156613/sub-valentine-s-day
17739,not available
2004,not available
589,not available
4789,https://www.crunchyroll.com/ef-a-tale-of-melodies/episode-01-ever-611243
1943,not available
302,not available
33489,not available
851,not available
11113,not available
4106,not available
2752,not available
995,not available
36215,not available
25161,not available
1088,not available
6774,not available
18661,not available
13767,not available
30415,not available
122,not available
15,https://www.crunchyroll.com/eyeshield-21/episode-1-the-man-with-the-lightspeed-legs-510574
31339,https://www.crunchyroll.com/drifters/episode-1-fight-song-721887
35120,not available
6438,not available
7338,https://www.crunchyroll.com/darker-than-black/episode-39-part-one-761779
31098,https://www.crunchyroll.com/ushio-and-tora/episode-27-the-wind-blows-702245
9941,https://view.yahoo.com/show/tiger-and-bunny/episode/50136054/sub-all-s-well-that-ends-well
16395,not available
29803,https://www.crunchyroll.com/overlord/episode-1-end-and-beginning-736615
2159,not available
5678,not available
7711,not available
645,not available
227,not available
34100,not available
12113,not available
2154,not available
9926,https://www.crunchyroll.com/sekai-ichi-hatsukoi-worlds-greatest-first-love/episode-1-first-impressions-are-the-most-lasting-573416
401,not available
28297,https://www.crunchyroll.com/my-love-story/episode-1-678417
9996,not available
861,not available
35851,not available
33926,not available
9204,not available
21855,not available
3907,not available
3665,not available
4672,not available
2618,not available
31765,not available
780,not available
